onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
204.927	2.507	recently_learned_faces_correct_combination	1	left	1.464	recently_learned_faces	207.413	206.391
208.27	2.508	famous_faces_false_combination	1	right	1.572	famous_faces	210.75	209.842
211.697	2.507	famous_faces_baseline	1	left	1.732	famous_faces_baseline	214.188	213.429
215.291	2.508	recently_learned_faces_false_combination	0	left	1.216	recently_learned_faces	217.777	216.507
218.735	2.507	recently_learned_faces_false_combination	0	left	1.062	recently_learned_faces	221.215	219.797
222.162	2.507	famous_faces_correct_combination	1	left	1.084	famous_faces	224.653	223.246
225.806	2.507	recently_learned_faces_baseline	1	right	1.488	recently_learned_faces_baseline	228.292	227.294
229.35	2.507	famous_faces_baseline	1	right	1.53	famous_faces_baseline	231.83	230.88
232.777	2.507	recently_learned_faces_baseline	1	left	1.233	recently_learned_faces_baseline	235.268	234.01
236.12	2.507	recently_learned_faces_baseline	1	right	1.538	recently_learned_faces_baseline	238.605	237.658
239.664	2.507	recently_learned_faces_false_combination	0	left	1.432	recently_learned_faces	242.143	241.096
245.347	2.508	recently_learned_faces_baseline	1	right	1.433	recently_learned_faces_baseline	247.835	246.78
248.891	2.508	famous_faces_correct_combination	1	left	1.03	famous_faces	251.374	249.921
252.419	2.524	famous_faces_correct_combination	1	left	0.958	famous_faces	254.912	253.377
255.762	2.507	famous_faces_baseline	1	right	1.054	famous_faces_baseline	258.249	256.816
259.206	2.507	recently_learned_faces_correct_combination	1	left	1.258	recently_learned_faces	261.687	260.464
262.733	2.507	recently_learned_faces_correct_combination	1	left	0.978	recently_learned_faces	265.225	263.711
266.176	2.508	famous_faces_correct_combination	1	left	0.905	famous_faces	268.663	267.081
269.821	2.507	famous_faces_false_combination	1	right	1.381	famous_faces	272.302	271.202
273.348	2.507	famous_faces_correct_combination	1	left	0.838	famous_faces	275.84	274.186
276.741	2.508	famous_faces_baseline	1	left	1.14	famous_faces_baseline	279.228	277.881
280.185	2.507	recently_learned_faces_correct_combination	1	left	0.946	recently_learned_faces	282.666	281.131
283.812	2.508	famous_faces_false_combination	1	right	1.261	famous_faces	286.305	285.073
287.206	2.507	recently_learned_faces_correct_combination	1	left	1.079	recently_learned_faces	289.693	288.285
292.789	2.524	recently_learned_faces_correct_combination	1	left	0.976	recently_learned_faces	295.283	293.765
296.433	2.508	famous_faces_false_combination	1	right	1.137	famous_faces	298.922	297.57
299.727	2.507	famous_faces_false_combination	0	left	1.655	famous_faces	302.209	301.382
303.304	2.524	recently_learned_faces_baseline	1	right	1.527	recently_learned_faces_baseline	305.798	304.831
306.848	2.507	famous_faces_correct_combination	1	left	1.055	famous_faces	309.337	307.903
310.191	2.508	recently_learned_faces_baseline	1	left	0.92	recently_learned_faces_baseline	312.674	311.111
313.869	2.524	famous_faces_correct_combination	1	left	0.83	famous_faces	316.363	314.699
317.312	2.508	recently_learned_faces_correct_combination	1	left	0.881	recently_learned_faces	319.801	318.193
320.706	2.507	recently_learned_faces_false_combination	1	right	1.941	recently_learned_faces	323.188	322.647
324.233	2.508	recently_learned_faces_false_combination	0	left	0.827	recently_learned_faces	326.727	325.06
327.827	2.508	recently_learned_faces_correct_combination	1	left	0.96	recently_learned_faces	330.316	328.787
331.17	2.508	recently_learned_faces_baseline	1	right	1.408	recently_learned_faces_baseline	333.653	332.578
334.748	2.524	famous_faces_correct_combination	1	left	1.265	famous_faces	337.242	336.013
340.398	2.508	recently_learned_faces_baseline	1	left	1.073	recently_learned_faces_baseline	342.883	341.471
343.741	2.508	recently_learned_faces_baseline	1	right	0.934	recently_learned_faces_baseline	346.22	344.675
347.269	2.507	famous_faces_false_combination	1	right	1.701	famous_faces	349.758	348.97
350.812	2.508	recently_learned_faces_correct_combination	1	left	1.005	recently_learned_faces	353.297	351.817
354.407	2.507	famous_faces_false_combination	1	right	1.505	famous_faces	356.886	355.912
357.783	2.508	recently_learned_faces_baseline	1	right	1.51	recently_learned_faces_baseline	360.274	359.293
361.327	2.508	recently_learned_faces_baseline	1	left	1.595	recently_learned_faces_baseline	363.813	362.922
364.721	2.507	recently_learned_faces_false_combination	1	right	1.959	recently_learned_faces	367.2	366.68
368.148	2.507	famous_faces_false_combination	1	right	1.555	famous_faces	370.638	369.703
371.842	2.507	famous_faces_correct_combination	1	left	0.923	famous_faces	374.327	372.765
375.286	2.507	famous_faces_false_combination	1	right	1.958	famous_faces	377.765	377.244
378.612	2.508	recently_learned_faces_baseline	1	right	1.317	recently_learned_faces_baseline	381.102	379.929
382.307	2.507	recently_learned_faces_false_combination	0	left	0.999	recently_learned_faces	384.791	383.306
387.94	2.524	recently_learned_faces_baseline	0	right	1.243	recently_learned_faces_baseline	390.432	389.183
391.233	2.508	famous_faces_false_combination	1	right	1.486	famous_faces	393.719	392.719
394.777	2.508	famous_faces_correct_combination	1	left	1.036	famous_faces	397.257	395.813
398.304	2.508	recently_learned_faces_baseline	1	right	1.447	recently_learned_faces_baseline	400.796	399.751
401.848	2.508	recently_learned_faces_correct_combination	1	left	1.099	recently_learned_faces	404.335	402.947
405.292	2.507	famous_faces_correct_combination	1	left	1.012	famous_faces	407.773	406.304
408.819	2.508	recently_learned_faces_false_combination	0	left	1.206	recently_learned_faces	411.312	410.025
412.213	2.507	famous_faces_correct_combination	1	left	1.027	famous_faces	414.699	413.24
415.656	2.508	famous_faces_false_combination	1	right	1.317	famous_faces	418.137	416.973
419.334	2.507	famous_faces_baseline	1	right	1.452	famous_faces_baseline	421.826	420.786
422.627	2.507	famous_faces_correct_combination	1	left	0.877	famous_faces	425.113	423.504
426.171	2.507	famous_faces_baseline	1	right	1.133	famous_faces_baseline	428.651	427.304
429.798	2.508	famous_faces_baseline	1	left	0.995	famous_faces_baseline	432.29	430.793
435.248	2.507	recently_learned_faces_baseline	1	left	1.23	recently_learned_faces_baseline	437.73	436.478
438.926	2.507	recently_learned_faces_false_combination	0	left	1.212	recently_learned_faces	441.419	440.138
442.319	2.508	recently_learned_faces_correct_combination	1	left	1.029	recently_learned_faces	444.807	443.348
445.863	2.508	recently_learned_faces_baseline	1	left	1.306	recently_learned_faces_baseline	448.346	447.169
449.24	2.507	recently_learned_faces_false_combination	0	left	1.215	recently_learned_faces	451.733	450.455
452.683	2.508	recently_learned_faces_baseline	1	left	1.212	recently_learned_faces_baseline	455.171	453.895
456.328	2.507	recently_learned_faces_baseline	1	left	0.75	recently_learned_faces_baseline	458.81	457.078
459.704	2.508	famous_faces_baseline	1	left	0.835	famous_faces_baseline	462.197	460.539
463.349	2.507	famous_faces_correct_combination	1	left	0.921	famous_faces	465.836	464.27
466.742	2.508	famous_faces_baseline	1	right	1.315	famous_faces_baseline	469.224	468.057
470.119	2.507	famous_faces_false_combination	0	NA	NA	famous_faces	472.612	NA
473.763	2.507	famous_faces_false_combination	1	right	1.291	famous_faces	476.251	475.054
477.156	2.508	recently_learned_faces_baseline	1	left	0.875	recently_learned_faces_baseline	479.638	478.031
482.79	2.507	famous_faces_baseline	1	right	1.461	famous_faces_baseline	485.279	484.251
486.234	2.507	recently_learned_faces_correct_combination	1	left	1.786	recently_learned_faces	488.717	488.02
489.828	2.507	recently_learned_faces_baseline	1	left	1.446	recently_learned_faces_baseline	492.306	491.274
493.405	2.508	recently_learned_faces_correct_combination	1	left	0.92	recently_learned_faces	495.895	494.325
496.849	2.507	famous_faces_baseline	1	left	0.995	famous_faces_baseline	499.333	497.844
500.225	2.525	recently_learned_faces_false_combination	1	right	1.786	recently_learned_faces	502.72	502.011
503.87	2.507	famous_faces_false_combination	1	right	1.347	famous_faces	506.359	505.217
507.163	2.507	recently_learned_faces_baseline	1	left	1.152	recently_learned_faces_baseline	509.646	508.315
510.757	2.507	famous_faces_baseline	1	right	0.929	famous_faces_baseline	513.235	511.686
514.284	2.507	recently_learned_faces_false_combination	1	right	1.5	recently_learned_faces	516.774	515.784
517.627	2.508	famous_faces_baseline	1	left	0.781	famous_faces_baseline	520.111	518.408
521.155	2.524	famous_faces_false_combination	1	right	1.217	famous_faces	523.649	522.372
524.698	2.508	recently_learned_faces_false_combination	1	right	1.387	recently_learned_faces	527.188	526.085
530.399	2.507	famous_faces_correct_combination	1	left	1.023	famous_faces	532.879	531.422
533.725	2.508	recently_learned_faces_false_combination	0	left	1.093	recently_learned_faces	536.216	534.818
537.269	2.508	recently_learned_faces_baseline	1	right	1.334	recently_learned_faces_baseline	539.754	538.603
540.914	2.507	recently_learned_faces_correct_combination	1	left	1.225	recently_learned_faces	543.393	542.139
544.29	2.508	famous_faces_correct_combination	1	left	1.033	famous_faces	546.781	545.323
547.834	2.508	famous_faces_correct_combination	1	left	0.882	famous_faces	550.32	548.716
551.178	2.507	recently_learned_faces_false_combination	1	right	1.513	recently_learned_faces	553.657	552.691
554.705	2.507	famous_faces_baseline	1	left	1.458	famous_faces_baseline	557.195	556.163
558.349	2.507	famous_faces_false_combination	1	right	1.627	famous_faces	560.834	559.976
561.742	2.508	famous_faces_false_combination	0	left	0.846	famous_faces	564.222	562.588
565.169	2.508	famous_faces_false_combination	1	right	1.487	famous_faces	567.66	566.656
568.613	2.507	recently_learned_faces_false_combination	0	left	1.203	recently_learned_faces	571.098	569.816
572.207	2.507	recently_learned_faces_false_combination	0	left	1.19	recently_learned_faces	574.687	573.397
577.79	2.508	recently_learned_faces_baseline	1	left	1.051	recently_learned_faces_baseline	580.277	578.841
581.234	2.507	recently_learned_faces_baseline	1	right	1.174	recently_learned_faces_baseline	583.715	582.408
584.861	2.508	recently_learned_faces_false_combination	0	left	0.97	recently_learned_faces	587.354	585.831
588.405	2.508	famous_faces_correct_combination	1	left	0.905	famous_faces	590.892	589.31
591.799	2.507	recently_learned_faces_baseline	1	right	1.097	recently_learned_faces_baseline	594.28	592.896
595.326	2.508	famous_faces_correct_combination	1	left	0.805	famous_faces	597.819	596.131
598.72	2.507	famous_faces_baseline	1	left	1.376	famous_faces_baseline	601.206	600.096
602.263	2.508	recently_learned_faces_false_combination	0	left	1.029	recently_learned_faces	604.745	603.292
605.841	2.507	recently_learned_faces_false_combination	1	right	1.474	recently_learned_faces	608.334	607.315
609.134	2.507	famous_faces_baseline	1	right	1.39	famous_faces_baseline	611.621	610.524
612.828	2.508	famous_faces_baseline	1	right	1.118	famous_faces_baseline	615.31	613.946
616.105	2.507	recently_learned_faces_baseline	1	left	1.562	recently_learned_faces_baseline	618.597	617.667
619.649	2.507	famous_faces_correct_combination	1	left	0.874	famous_faces	622.135	620.523
625.383	2.524	famous_faces_correct_combination	1	left	0.781	famous_faces	627.877	626.164
628.776	2.507	famous_faces_false_combination	1	right	1.26	famous_faces	631.264	630.036
632.42	2.508	famous_faces_correct_combination	1	left	1.019	famous_faces	634.903	633.439
635.797	2.524	famous_faces_false_combination	1	right	1.168	famous_faces	638.291	636.965
639.19	2.508	recently_learned_faces_false_combination	1	right	1.624	recently_learned_faces	641.679	640.814
642.734	2.508	famous_faces_false_combination	1	right	1.23	famous_faces	645.217	643.964
646.161	2.524	famous_faces_false_combination	1	right	1.214	famous_faces	648.655	647.375
649.856	2.507	recently_learned_faces_correct_combination	1	left	0.942	recently_learned_faces	652.344	650.798
653.249	2.508	famous_faces_baseline	1	left	1.455	famous_faces_baseline	655.732	654.704
656.776	2.524	recently_learned_faces_correct_combination	1	left	0.948	recently_learned_faces	659.271	657.724
660.32	2.508	recently_learned_faces_false_combination	0	left	1.596	recently_learned_faces	662.809	661.916
663.714	2.507	famous_faces_baseline	0	left	1.227	famous_faces_baseline	666.197	664.941
667.09	2.525	famous_faces_false_combination	1	right	1.959	famous_faces	669.585	669.049
672.841	2.507	recently_learned_faces_correct_combination	1	left	1.306	recently_learned_faces	675.326	674.147
676.234	2.508	recently_learned_faces_baseline	1	left	1.379	recently_learned_faces_baseline	678.714	677.613
679.862	2.524	recently_learned_faces_correct_combination	1	left	0.85	recently_learned_faces	682.353	680.712
683.255	2.508	famous_faces_false_combination	1	right	1.319	famous_faces	685.74	684.574
686.9	2.507	recently_learned_faces_correct_combination	1	left	1.376	recently_learned_faces	689.379	688.276
690.226	2.508	famous_faces_baseline	1	left	1.022	famous_faces_baseline	692.716	691.248
693.67	2.507	famous_faces_baseline	1	left	0.709	famous_faces_baseline	696.154	694.379
697.314	2.507	famous_faces_correct_combination	1	left	0.942	famous_faces	699.793	698.256
700.741	2.507	recently_learned_faces_false_combination	1	right	1.825	recently_learned_faces	703.231	702.566
704.335	2.507	recently_learned_faces_correct_combination	1	left	0.748	recently_learned_faces	706.82	705.083
707.779	2.507	recently_learned_faces_correct_combination	1	left	1.015	recently_learned_faces	710.258	708.794
711.105	2.508	famous_faces_baseline	1	left	1.095	famous_faces_baseline	713.595	712.2
714.649	2.508	recently_learned_faces_baseline	1	right	1.188	recently_learned_faces_baseline	717.133	715.837
720.333	2.507	famous_faces_false_combination	1	right	1.546	famous_faces	722.825	721.879
723.927	2.507	famous_faces_baseline	1	left	0.995	famous_faces_baseline	726.414	724.922
727.22	2.507	recently_learned_faces_false_combination	1	right	1.726	recently_learned_faces	729.701	728.946
730.847	2.508	famous_faces_correct_combination	1	left	0.963	famous_faces	733.34	731.81
734.241	2.507	recently_learned_faces_correct_combination	1	left	1.211	recently_learned_faces	736.727	735.452
737.785	2.507	recently_learned_faces_correct_combination	1	left	1.104	recently_learned_faces	740.266	738.889
741.312	2.508	famous_faces_correct_combination	1	left	0.804	famous_faces	743.805	742.116
744.856	2.507	recently_learned_faces_correct_combination	1	left	1.719	recently_learned_faces	747.343	746.575
748.149	2.508	recently_learned_faces_false_combination	1	right	1.511	recently_learned_faces	750.63	749.66
751.676	2.508	recently_learned_faces_baseline	1	right	1.444	recently_learned_faces_baseline	754.168	753.12
755.22	2.508	recently_learned_faces_correct_combination	1	left	1.201	recently_learned_faces	757.707	756.421
758.614	2.507	recently_learned_faces_false_combination	1	right	1.215	recently_learned_faces	761.095	759.829
762.241	2.508	recently_learned_faces_correct_combination	0	right	1.258	recently_learned_faces	764.734	763.499
767.791	2.508	recently_learned_faces_baseline	0	left	1.111	recently_learned_faces_baseline	770.273	768.902
771.419	2.507	famous_faces_false_combination	0	left	0.981	famous_faces	773.912	772.4
774.812	2.508	famous_faces_correct_combination	1	left	1.169	famous_faces	777.3	775.981
778.356	2.507	recently_learned_faces_false_combination	1	right	2.307	recently_learned_faces	780.839	780.663
781.683	2.507	famous_faces_baseline	1	left	0.99	famous_faces_baseline	784.176	782.673
785.227	2.507	famous_faces_correct_combination	1	left	0.729	famous_faces	787.714	785.956
788.67	2.508	famous_faces_correct_combination	1	left	0.858	famous_faces	791.152	789.528
792.348	2.507	famous_faces_correct_combination	1	left	0.927	famous_faces	794.841	793.275
